App,Rssi,Device,Hive_Position,Record_Type,UTC_TimeStamp,Local_TimeStamp,Unix_Time,Sample,Metric,Battery,Temperature,Humidity,Scaled_Weight,Weight_Scale_Factor,Weight,w1,w3,w2,w4,Radar,Audio
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 12:50 AM,10/23/2023 6:50 PM,1698108643,1060,false,97,103.80,,,,,,,,,,
BAPP,0,56:0B:D0,Upper Brood,Logged_Data,10/24/2023 12:50 AM,10/23/2023 6:50 PM,1698108653,996,false,92,94.33,66,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 12:51 AM,10/23/2023 6:51 PM,1698108703,1061,false,97,103.53,,,,,,,,,,
BAPP,0,56:0B:D0,Upper Brood,Logged_Data,10/24/2023 12:51 AM,10/23/2023 6:51 PM,1698108713,997,false,92,94.40,66,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 12:52 AM,10/23/2023 6:52 PM,1698108763,1065,false,97,103.53,,,,,,,,,,
BAPP,0,56:0B:D0,Upper Brood,Logged_Data,10/24/2023 12:52 AM,10/23/2023 6:52 PM,1698108773,998,false,92,94.40,66,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 12:53 AM,10/23/2023 6:53 PM,1698108823,1069,false,98,103.20,,,,,,,,,,
BAPP,0,56:0B:D0,Upper Brood,Logged_Data,10/24/2023 12:53 AM,10/23/2023 6:53 PM,1698108833,999,false,92,94.60,66,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 12:54 AM,10/23/2023 6:54 PM,1698108883,1070,false,98,102.70,,,,,,,,,,
BAPP,0,56:0B:D0,Upper Brood,Logged_Data,10/24/2023 12:54 AM,10/23/2023 6:54 PM,1698108893,1000,false,92,94.71,66,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 12:55 AM,10/23/2023 6:55 PM,1698108943,1071,false,98,101.76,,,,,,,,,,
BAPP,0,56:0B:D0,Upper Brood,Logged_Data,10/24/2023 12:55 AM,10/23/2023 6:55 PM,1698108953,1001,false,92,94.94,66,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 12:56 AM,10/23/2023 6:56 PM,1698109003,1072,false,98,101.30,,,,,,,,,,
BAPP,0,56:0B:D0,Upper Brood,Logged_Data,10/24/2023 12:56 AM,10/23/2023 6:56 PM,1698109013,1002,false,92,94.92,66,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 12:57 AM,10/23/2023 6:57 PM,1698109063,1073,false,98,100.99,,,,,,,,,,
BAPP,0,56:0B:D0,Upper Brood,Logged_Data,10/24/2023 12:57 AM,10/23/2023 6:57 PM,1698109073,1003,false,92,94.92,66,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 12:58 AM,10/23/2023 6:58 PM,1698109123,1074,false,98,100.86,,,,,,,,,,
BAPP,0,56:0B:D0,Upper Brood,Logged_Data,10/24/2023 12:58 AM,10/23/2023 6:58 PM,1698109133,1004,false,92,94.94,66,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 12:59 AM,10/23/2023 6:59 PM,1698109183,1075,false,98,100.63,,,,,,,,,,
BAPP,0,56:0B:D0,Upper Brood,Logged_Data,10/24/2023 12:59 AM,10/23/2023 6:59 PM,1698109193,1005,false,92,95.00,66,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 1:00 AM,10/23/2023 7:00 PM,1698109243,1076,false,98,100.31,,,,,,,,,,
BAPP,0,56:0B:D0,Upper Brood,Logged_Data,10/24/2023 1:00 AM,10/23/2023 7:00 PM,1698109253,1006,false,92,95.21,66,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 1:01 AM,10/23/2023 7:01 PM,1698109303,1077,false,98,100.09,,,,,,,,,,
BAPP,0,56:0B:D0,Upper Brood,Logged_Data,10/24/2023 1:01 AM,10/23/2023 7:01 PM,1698109313,1007,false,92,95.21,66,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 1:02 AM,10/23/2023 7:02 PM,1698109363,1078,false,98,100.50,,,,,,,,,,
BAPP,0,56:0B:D0,Upper Brood,Logged_Data,10/24/2023 1:02 AM,10/23/2023 7:02 PM,1698109373,1008,false,92,95.27,66,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 1:03 AM,10/23/2023 7:03 PM,1698109423,1079,false,97,100.77,,,,,,,,,,
BAPP,0,56:0B:D0,Upper Brood,Logged_Data,10/24/2023 1:03 AM,10/23/2023 7:03 PM,1698109433,1009,false,92,95.12,66,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 1:04 AM,10/23/2023 7:04 PM,1698109483,1080,false,98,100.88,,,,,,,,,,
BAPP,0,56:0B:D0,Upper Brood,Logged_Data,10/24/2023 1:04 AM,10/23/2023 7:04 PM,1698109493,1010,false,92,95.09,66,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 1:05 AM,10/23/2023 7:05 PM,1698109543,1081,false,98,100.58,,,,,,,,,,
BAPP,0,56:0B:D0,Upper Brood,Logged_Data,10/24/2023 1:05 AM,10/23/2023 7:05 PM,1698109553,1011,false,92,95.03,66,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 1:06 AM,10/23/2023 7:06 PM,1698109603,1082,false,98,100.76,,,,,,,,,,
BAPP,0,56:0B:D0,Upper Brood,Logged_Data,10/24/2023 1:06 AM,10/23/2023 7:06 PM,1698109613,1012,false,92,95.10,66,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 1:07 AM,10/23/2023 7:07 PM,1698109663,1083,false,97,100.68,,,,,,,,,,
BAPP,0,56:0B:D0,Upper Brood,Logged_Data,10/24/2023 1:07 AM,10/23/2023 7:07 PM,1698109673,1013,false,92,95.09,66,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 1:08 AM,10/23/2023 7:08 PM,1698109723,1084,false,98,100.61,,,,,,,,,,
BAPP,0,56:0B:D0,Upper Brood,Logged_Data,10/24/2023 1:08 AM,10/23/2023 7:08 PM,1698109733,1014,false,92,94.96,66,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 1:09 AM,10/23/2023 7:09 PM,1698109783,1085,false,98,100.25,,,,,,,,,,
BAPP,0,56:0B:D0,Upper Brood,Logged_Data,10/24/2023 1:09 AM,10/23/2023 7:09 PM,1698109793,1015,false,92,95.00,66,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 1:10 AM,10/23/2023 7:10 PM,1698109843,1086,false,98,99.91,,,,,,,,,,
BAPP,0,56:0B:D0,Upper Brood,Logged_Data,10/24/2023 1:10 AM,10/23/2023 7:10 PM,1698109853,1016,false,92,94.91,66,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 1:11 AM,10/23/2023 7:11 PM,1698109903,1087,false,98,99.75,,,,,,,,,,
BAPP,0,56:0B:D0,Upper Brood,Logged_Data,10/24/2023 1:11 AM,10/23/2023 7:11 PM,1698109913,1020,false,92,94.82,66,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 1:12 AM,10/23/2023 7:12 PM,1698109963,1088,false,98,99.78,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 1:13 AM,10/23/2023 7:13 PM,1698110023,1089,false,98,99.87,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 1:14 AM,10/23/2023 7:14 PM,1698110083,1090,false,98,99.59,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 1:15 AM,10/23/2023 7:15 PM,1698110143,1091,false,98,99.35,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 1:16 AM,10/23/2023 7:16 PM,1698110203,1092,false,98,99.71,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 1:17 AM,10/23/2023 7:17 PM,1698110263,1093,false,98,99.69,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 1:18 AM,10/23/2023 7:18 PM,1698110323,1094,false,98,100.07,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 1:19 AM,10/23/2023 7:19 PM,1698110383,1095,false,98,100.14,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 1:20 AM,10/23/2023 7:20 PM,1698110443,1096,false,98,100.18,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 1:21 AM,10/23/2023 7:21 PM,1698110503,1097,false,98,99.96,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 1:22 AM,10/23/2023 7:22 PM,1698110563,1098,false,98,100.04,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 1:23 AM,10/23/2023 7:23 PM,1698110623,1099,false,98,99.86,,,,,,,,,,
BAPP,0,49:02:8D,Scale Under Hive,Logged_Data,10/24/2023 1:23 AM,10/23/2023 7:23 PM,1698110637,2504,false,100,57.59,,91.49,1,91.49,39.98,9.76,13.75,28.00,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 1:24 AM,10/23/2023 7:24 PM,1698110683,1100,false,98,99.77,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 1:25 AM,10/23/2023 7:25 PM,1698110743,1101,false,98,99.60,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 1:26 AM,10/23/2023 7:26 PM,1698110803,1102,false,98,99.66,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 1:27 AM,10/23/2023 7:27 PM,1698110863,1103,false,98,99.69,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 1:28 AM,10/23/2023 7:28 PM,1698110923,1104,false,98,99.60,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 1:29 AM,10/23/2023 7:29 PM,1698110983,1105,false,98,99.46,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 1:30 AM,10/23/2023 7:30 PM,1698111043,1106,false,98,99.28,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 1:31 AM,10/23/2023 7:31 PM,1698111103,1107,false,98,98.76,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 1:32 AM,10/23/2023 7:32 PM,1698111163,1111,false,97,98.45,,,,,,,,,,
BAPP,0,56:0B:D0,Upper Brood,Logged_Data,10/24/2023 2:11 AM,10/23/2023 8:11 PM,1698113513,1021,false,92,95.34,66,,,,,,,,,
BAPP,0,49:02:8D,Scale Under Hive,Logged_Data,10/24/2023 2:23 AM,10/23/2023 8:23 PM,1698114237,2505,false,100,54.78,,91.25,1,91.25,39.49,9.67,14.06,28.03,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 2:32 AM,10/23/2023 8:32 PM,1698114763,1112,false,97,98.38,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 2:52 AM,10/23/2023 8:52 PM,1698115963,1116,false,97,97.41,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 2:52 AM,10/23/2023 8:52 PM,1698115964,1117,false,97,97.48,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 2:53 AM,10/23/2023 8:53 PM,1698116023,1118,false,97,97.52,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 2:54 AM,10/23/2023 8:54 PM,1698116083,1119,false,97,97.52,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 2:55 AM,10/23/2023 8:55 PM,1698116143,1120,false,97,97.61,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 2:56 AM,10/23/2023 8:56 PM,1698116203,1121,false,97,97.48,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 2:57 AM,10/23/2023 8:57 PM,1698116263,1122,false,97,97.41,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 2:58 AM,10/23/2023 8:58 PM,1698116323,1123,false,97,97.71,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 2:59 AM,10/23/2023 8:59 PM,1698116383,1124,false,97,97.89,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:00 AM,10/23/2023 9:00 PM,1698116443,1125,false,97,98.22,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:01 AM,10/23/2023 9:01 PM,1698116503,1126,false,97,98.36,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:02 AM,10/23/2023 9:02 PM,1698116563,1127,false,97,98.11,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:03 AM,10/23/2023 9:03 PM,1698116623,1128,false,97,98.00,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:04 AM,10/23/2023 9:04 PM,1698116683,1129,false,97,98.04,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:05 AM,10/23/2023 9:05 PM,1698116743,1130,false,97,97.50,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:06 AM,10/23/2023 9:06 PM,1698116803,1131,false,97,97.37,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:07 AM,10/23/2023 9:07 PM,1698116863,1132,false,97,97.43,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:08 AM,10/23/2023 9:08 PM,1698116923,1133,false,97,97.44,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:09 AM,10/23/2023 9:09 PM,1698116983,1134,false,97,97.25,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:10 AM,10/23/2023 9:10 PM,1698117043,1135,false,97,97.08,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:11 AM,10/23/2023 9:11 PM,1698117103,1136,false,97,97.19,,,,,,,,,,
BAPP,0,56:0B:D0,Upper Brood,Logged_Data,10/24/2023 3:11 AM,10/23/2023 9:11 PM,1698117113,1022,false,92,92.85,68,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:12 AM,10/23/2023 9:12 PM,1698117163,1137,false,97,97.30,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:13 AM,10/23/2023 9:13 PM,1698117223,1138,false,97,97.25,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:14 AM,10/23/2023 9:14 PM,1698117283,1139,false,97,98.11,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:15 AM,10/23/2023 9:15 PM,1698117343,1140,false,97,98.45,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:16 AM,10/23/2023 9:16 PM,1698117403,1141,false,97,98.94,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:17 AM,10/23/2023 9:17 PM,1698117463,1142,false,97,99.14,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:18 AM,10/23/2023 9:18 PM,1698117523,1143,false,97,99.32,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:19 AM,10/23/2023 9:19 PM,1698117583,1144,false,97,99.44,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:20 AM,10/23/2023 9:20 PM,1698117643,1145,false,97,99.21,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:21 AM,10/23/2023 9:21 PM,1698117703,1146,false,97,99.23,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:22 AM,10/23/2023 9:22 PM,1698117763,1147,false,97,99.33,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:23 AM,10/23/2023 9:23 PM,1698117823,1148,false,97,99.41,,,,,,,,,,
BAPP,0,49:02:8D,Scale Under Hive,Logged_Data,10/24/2023 3:23 AM,10/23/2023 9:23 PM,1698117837,2506,false,100,52.75,,91.21,1,91.21,39.15,9.64,14.34,28.08,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:24 AM,10/23/2023 9:24 PM,1698117883,1149,false,97,99.48,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:25 AM,10/23/2023 9:25 PM,1698117943,1150,false,97,99.19,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:26 AM,10/23/2023 9:26 PM,1698118003,1154,false,97,99.19,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:27 AM,10/23/2023 9:27 PM,1698118063,1155,false,98,98.85,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:28 AM,10/23/2023 9:28 PM,1698118123,1156,false,98,98.56,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:29 AM,10/23/2023 9:29 PM,1698118183,1157,false,98,98.83,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:30 AM,10/23/2023 9:30 PM,1698118243,1158,false,98,98.54,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:31 AM,10/23/2023 9:31 PM,1698118303,1159,false,98,99.14,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:32 AM,10/23/2023 9:32 PM,1698118363,1160,false,98,99.44,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:33 AM,10/23/2023 9:33 PM,1698118423,1161,false,98,99.53,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:34 AM,10/23/2023 9:34 PM,1698118483,1162,false,98,99.86,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:35 AM,10/23/2023 9:35 PM,1698118543,1163,false,98,100.07,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:36 AM,10/23/2023 9:36 PM,1698118603,1164,false,98,100.43,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:37 AM,10/23/2023 9:37 PM,1698118663,1165,false,98,100.65,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:38 AM,10/23/2023 9:38 PM,1698118723,1166,false,98,100.45,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:39 AM,10/23/2023 9:39 PM,1698118783,1167,false,98,100.04,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:40 AM,10/23/2023 9:40 PM,1698118843,1168,false,98,100.14,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:41 AM,10/23/2023 9:41 PM,1698118903,1169,false,98,100.04,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:42 AM,10/23/2023 9:42 PM,1698118963,1170,false,98,99.60,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:43 AM,10/23/2023 9:43 PM,1698119023,1171,false,98,99.39,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:44 AM,10/23/2023 9:44 PM,1698119083,1172,false,98,99.10,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:45 AM,10/23/2023 9:45 PM,1698119143,1173,false,98,99.06,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:46 AM,10/23/2023 9:46 PM,1698119203,1174,false,98,98.78,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:47 AM,10/23/2023 9:47 PM,1698119263,1175,false,98,98.67,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:48 AM,10/23/2023 9:48 PM,1698119323,1176,false,98,98.45,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:49 AM,10/23/2023 9:49 PM,1698119383,1177,false,98,97.95,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:50 AM,10/23/2023 9:50 PM,1698119443,1178,false,98,97.61,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:51 AM,10/23/2023 9:51 PM,1698119503,1179,false,98,97.34,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:52 AM,10/23/2023 9:52 PM,1698119563,1180,false,98,97.16,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:53 AM,10/23/2023 9:53 PM,1698119623,1181,false,98,97.07,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:54 AM,10/23/2023 9:54 PM,1698119683,1182,false,98,96.96,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:55 AM,10/23/2023 9:55 PM,1698119743,1183,false,98,96.99,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:56 AM,10/23/2023 9:56 PM,1698119803,1184,false,98,97.07,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:57 AM,10/23/2023 9:57 PM,1698119863,1185,false,98,97.25,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:58 AM,10/23/2023 9:58 PM,1698119923,1186,false,98,97.30,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 3:59 AM,10/23/2023 9:59 PM,1698119983,1187,false,98,97.59,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 4:00 AM,10/23/2023 10:00 PM,1698120043,1188,false,98,97.44,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 4:01 AM,10/23/2023 10:01 PM,1698120103,1189,false,98,97.50,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 4:02 AM,10/23/2023 10:02 PM,1698120163,1190,false,98,97.59,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 4:03 AM,10/23/2023 10:03 PM,1698120223,1191,false,98,97.41,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 4:04 AM,10/23/2023 10:04 PM,1698120283,1192,false,98,97.34,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 4:05 AM,10/23/2023 10:05 PM,1698120343,1193,false,98,97.44,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 4:06 AM,10/23/2023 10:06 PM,1698120403,1197,false,97,97.25,,,,,,,,,,
BAPP,0,56:0B:D0,Upper Brood,Logged_Data,10/24/2023 4:11 AM,10/23/2023 10:11 PM,1698120713,1023,false,93,91.79,68,,,,,,,,,
BAPP,0,49:02:8D,Scale Under Hive,Logged_Data,10/24/2023 4:23 AM,10/23/2023 10:23 PM,1698121437,2507,false,100,51.02,,91.19,1,91.19,38.73,9.56,14.75,28.15,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 4:45 AM,10/23/2023 10:45 PM,1698122743,1202,false,97,97.52,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 4:45 AM,10/23/2023 10:45 PM,1698122744,1203,false,97,97.43,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 4:46 AM,10/23/2023 10:46 PM,1698122803,1204,false,97,97.37,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 4:47 AM,10/23/2023 10:47 PM,1698122863,1205,false,97,97.30,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 4:48 AM,10/23/2023 10:48 PM,1698122923,1206,false,97,97.21,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 4:49 AM,10/23/2023 10:49 PM,1698122983,1207,false,97,96.89,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 4:50 AM,10/23/2023 10:50 PM,1698123043,1208,false,97,96.63,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 4:51 AM,10/23/2023 10:51 PM,1698123103,1209,false,97,96.36,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 4:52 AM,10/23/2023 10:52 PM,1698123163,1210,false,97,96.31,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 4:53 AM,10/23/2023 10:53 PM,1698123223,1211,false,97,96.29,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 4:54 AM,10/23/2023 10:54 PM,1698123283,1212,false,97,96.13,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 4:55 AM,10/23/2023 10:55 PM,1698123343,1213,false,97,95.93,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 4:56 AM,10/23/2023 10:56 PM,1698123403,1214,false,97,95.99,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 4:57 AM,10/23/2023 10:57 PM,1698123463,1215,false,97,96.00,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 4:58 AM,10/23/2023 10:58 PM,1698123523,1216,false,97,95.97,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 4:59 AM,10/23/2023 10:59 PM,1698123583,1217,false,97,95.84,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 5:00 AM,10/23/2023 11:00 PM,1698123643,1218,false,97,95.93,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 5:01 AM,10/23/2023 11:01 PM,1698123703,1219,false,97,95.91,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 5:02 AM,10/23/2023 11:02 PM,1698123763,1220,false,97,95.97,,,,,,,,,,
BAPP,0,47:20:22,Lower Brood,Logged_Data,10/24/2023 5:03 AM,10/23/2023 11:03 PM,1698123823,1221,false,97,96.02,,,,,,,,,,
