App,Rssi,Device,Hive_Position,Record_Type,UTC_TimeStamp,Local_TimeStamp,Unix_Time,Sample,Metric,Battery,Temperature,Humidity,Scaled_Weight,Weight_Scale_Factor,Weight,w1,w3,w2,w4,Radar,Audio
H|60,42,56:0B:D0,Upper Brood,Logged_Data,02/29/2024 10:23 AM,02/29/2024 3:23 AM,1709202184,4513,false,91,80.02,73,,,,,,,,,
H|60,50,47:20:22,Lower Brood,Logged_Data,02/29/2024 10:53 AM,02/29/2024 3:53 AM,1709203980,4643,false,85,72.80,,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,02/29/2024 11:22 AM,02/29/2024 4:22 AM,1709205777,5669,false,100,27.06,,88.80,1,88.80,34.99,17.50,18.33,17.98,,
H|60,32,56:0B:D0,Upper Brood,Logged_Data,02/29/2024 11:22 AM,02/29/2024 4:22 AM,1709205779,4514,false,91,79.59,73,,,,,,,,,
H|60,50,47:20:22,Lower Brood,Logged_Data,02/29/2024 11:53 AM,02/29/2024 4:53 AM,1709207581,4644,false,86,73.43,,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,02/29/2024 12:22 PM,02/29/2024 5:22 AM,1709209378,5670,false,100,28.97,,89.14,1,89.14,34.85,17.45,18.69,18.15,,
H|60,26,56:0B:D0,Upper Brood,Logged_Data,02/29/2024 12:23 PM,02/29/2024 5:23 AM,1709209380,4515,false,91,79.34,72,,,,,,,,,
H|60,50,47:20:22,Lower Brood,Logged_Data,02/29/2024 12:53 PM,02/29/2024 5:53 AM,1709211181,4645,false,86,73.40,,,,,,,,,,
H|60,98,49:02:8D,Scale Under Hive,Logged_Data,02/29/2024 1:22 PM,02/29/2024 6:22 AM,1709212978,5671,false,100,30.25,,89.35,1,89.35,34.79,17.41,18.90,18.25,,
H|60,42,56:0B:D0,Upper Brood,Logged_Data,02/29/2024 1:23 PM,02/29/2024 6:23 AM,1709212980,4516,false,91,79.03,70,,,,,,,,,
H|60,44,47:20:22,Lower Brood,Logged_Data,02/29/2024 1:53 PM,02/29/2024 6:53 AM,1709214780,4646,false,86,73.97,,,,,,,,,,
H|60,84,49:02:8D,Scale Under Hive,Logged_Data,02/29/2024 2:22 PM,02/29/2024 7:22 AM,1709216577,5672,false,100,30.79,,89.56,1,89.56,34.75,17.39,19.10,18.32,,
H|60,28,56:0B:D0,Upper Brood,Logged_Data,02/29/2024 2:23 PM,02/29/2024 7:23 AM,1709216588,4517,false,91,79.39,72,,,,,,,,,
H|60,42,47:20:22,Lower Brood,Logged_Data,02/29/2024 2:53 PM,02/29/2024 7:53 AM,1709218385,4647,false,85,71.87,,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,02/29/2024 3:22 PM,02/29/2024 8:22 AM,1709220178,5673,false,100,34.68,,90.29,1,90.29,34.62,17.46,19.69,18.52,,
H|60,28,56:0B:D0,Upper Brood,Logged_Data,02/29/2024 3:22 PM,02/29/2024 8:22 AM,1709220179,4518,false,91,78.20,73,,,,,,,,,
H|60,52,47:20:22,Lower Brood,Logged_Data,02/29/2024 3:53 PM,02/29/2024 8:53 AM,1709221985,4648,false,85,70.28,,,,,,,,,,
H|60,96,49:02:8D,Scale Under Hive,Logged_Data,02/29/2024 4:22 PM,02/29/2024 9:22 AM,1709223777,5674,false,100,41.03,,90.46,1,90.46,35.50,16.87,18.47,19.62,,
H|60,30,56:0B:D0,Upper Brood,Logged_Data,02/29/2024 4:22 PM,02/29/2024 9:22 AM,1709223779,4519,false,91,79.95,73,,,,,,,,,
H|60,46,47:20:22,Lower Brood,Logged_Data,02/29/2024 4:52 PM,02/29/2024 9:52 AM,1709225579,4649,false,85,72.08,,,,,,,,,,
H|60,82,49:02:8D,Scale Under Hive,Logged_Data,02/29/2024 5:22 PM,02/29/2024 10:22 AM,1709227376,5675,false,100,50.00,,92.79,1,92.79,36.19,17.56,19.33,19.71,,
H|60,44,56:0B:D0,Upper Brood,Logged_Data,02/29/2024 5:22 PM,02/29/2024 10:22 AM,1709227378,4520,false,91,82.34,78,,,,,,,,,
H|60,20,47:20:22,Lower Brood,Logged_Data,02/29/2024 5:52 PM,02/29/2024 10:52 AM,1709229179,4650,false,85,71.65,,,,,,,,,,
H|60,84,49:02:8D,Scale Under Hive,Logged_Data,02/29/2024 6:22 PM,02/29/2024 11:22 AM,1709230976,5676,false,100,52.79,,94.08,1,94.08,36.62,18.10,19.76,19.60,,
H|60,42,56:0B:D0,Upper Brood,Logged_Data,02/29/2024 6:22 PM,02/29/2024 11:22 AM,1709230978,4521,false,92,87.04,76,,,,,,,,,
H|60,46,47:20:22,Lower Brood,Logged_Data,02/29/2024 6:53 PM,02/29/2024 11:53 AM,1709232784,4651,false,86,75.05,,,,,,,,,,
H|60,96,49:02:8D,Scale Under Hive,Logged_Data,02/29/2024 7:22 PM,02/29/2024 12:22 PM,1709234576,5677,false,100,59.73,,95.43,1,95.43,37.14,18.76,20.08,19.45,,
H|60,34,56:0B:D0,Upper Brood,Logged_Data,02/29/2024 7:23 PM,02/29/2024 12:23 PM,1709234583,4522,false,92,87.24,78,,,,,,,,,
H|60,36,47:20:22,Lower Brood,Logged_Data,02/29/2024 7:52 PM,02/29/2024 12:52 PM,1709236379,4652,false,86,74.58,,,,,,,,,,
H|60,82,49:02:8D,Scale Under Hive,Logged_Data,02/29/2024 8:22 PM,02/29/2024 1:22 PM,1709238176,5678,false,100,62.34,,95.92,1,95.92,37.62,19.09,20.14,19.07,,
H|60,44,56:0B:D0,Upper Brood,Logged_Data,02/29/2024 8:22 PM,02/29/2024 1:22 PM,1709238178,4523,false,92,86.88,77,,,,,,,,,
H|60,34,47:20:22,Lower Brood,Logged_Data,02/29/2024 8:53 PM,02/29/2024 1:53 PM,1709239988,4653,false,88,80.69,,,,,,,,,,
H|60,96,49:02:8D,Scale Under Hive,Logged_Data,02/29/2024 9:22 PM,02/29/2024 2:22 PM,1709241775,5679,false,100,62.56,,95.36,1,95.36,38.04,19.18,19.32,18.82,,
H|60,44,56:0B:D0,Upper Brood,Logged_Data,02/29/2024 9:23 PM,02/29/2024 2:23 PM,1709241787,4524,false,92,90.39,69,,,,,,,,,
H|60,44,47:20:22,Lower Brood,Logged_Data,02/29/2024 9:52 PM,02/29/2024 2:52 PM,1709243578,4654,false,88,79.79,,,,,,,,,,
H|60,94,49:02:8D,Scale Under Hive,Logged_Data,02/29/2024 10:22 PM,02/29/2024 3:22 PM,1709245375,5680,false,100,61.46,,95.14,1,95.14,38.40,19.18,18.89,18.67,,
H|60,28,56:0B:D0,Upper Brood,Logged_Data,02/29/2024 10:22 PM,02/29/2024 3:22 PM,1709245378,4525,false,92,89.09,69,,,,,,,,,
H|60,36,47:20:22,Lower Brood,Logged_Data,02/29/2024 10:52 PM,02/29/2024 3:52 PM,1709247178,4655,false,88,79.77,,,,,,,,,,
H|60,84,49:02:8D,Scale Under Hive,Logged_Data,02/29/2024 11:22 PM,02/29/2024 4:22 PM,1709248975,5681,false,100,59.39,,94.80,1,94.80,38.45,19.16,18.96,18.23,,
H|60,36,56:0B:D0,Upper Brood,Logged_Data,02/29/2024 11:22 PM,02/29/2024 4:22 PM,1709248978,4526,false,92,88.41,76,,,,,,,,,
H|60,34,47:20:22,Lower Brood,Logged_Data,02/29/2024 11:53 PM,02/29/2024 4:53 PM,1709250783,4656,false,88,80.97,,,,,,,,,,
H|60,84,49:02:8D,Scale Under Hive,Logged_Data,03/01/2024 12:22 AM,02/29/2024 5:22 PM,1709252575,5682,false,100,58.55,,94.72,1,94.72,38.53,19.36,18.89,17.94,,
H|60,42,56:0B:D0,Upper Brood,Logged_Data,03/01/2024 12:22 AM,02/29/2024 5:22 PM,1709252578,4527,false,92,88.16,77,,,,,,,,,
H|60,46,47:20:22,Lower Brood,Logged_Data,03/01/2024 12:52 AM,02/29/2024 5:52 PM,1709254377,4657,false,88,81.23,,,,,,,,,,
H|60,96,49:02:8D,Scale Under Hive,Logged_Data,03/01/2024 1:22 AM,02/29/2024 6:22 PM,1709256174,5683,false,100,55.94,,94.23,1,94.23,38.60,19.28,18.79,17.56,,
H|60,34,56:0B:D0,Upper Brood,Logged_Data,03/01/2024 1:22 AM,02/29/2024 6:22 PM,1709256177,4528,false,92,87.89,76,,,,,,,,,
H|60,44,47:20:22,Lower Brood,Logged_Data,03/01/2024 1:52 AM,02/29/2024 6:52 PM,1709257976,4658,false,88,80.54,,,,,,,,,,
H|60,96,49:02:8D,Scale Under Hive,Logged_Data,03/01/2024 2:22 AM,02/29/2024 7:22 PM,1709259773,5684,false,100,55.13,,93.85,1,93.85,38.39,19.25,18.76,17.45,,
H|60,42,56:0B:D0,Upper Brood,Logged_Data,03/01/2024 2:22 AM,02/29/2024 7:22 PM,1709259776,4529,false,92,87.06,75,,,,,,,,,
H|60,44,47:20:22,Lower Brood,Logged_Data,03/01/2024 2:53 AM,02/29/2024 7:53 PM,1709261587,4659,false,88,80.27,,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,03/01/2024 3:22 AM,02/29/2024 8:22 PM,1709263374,5685,false,100,55.43,,93.71,1,93.71,38.50,19.19,18.89,17.13,,
H|60,36,56:0B:D0,Upper Brood,Logged_Data,03/01/2024 3:22 AM,02/29/2024 8:22 PM,1709263377,4530,false,92,88.52,74,,,,,,,,,
H|60,34,47:20:22,Lower Brood,Logged_Data,03/01/2024 3:53 AM,02/29/2024 8:53 PM,1709265186,4660,false,88,80.29,,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,03/01/2024 4:22 AM,02/29/2024 9:22 PM,1709266974,5686,false,100,55.32,,93.44,1,93.44,38.40,19.18,18.87,16.99,,
H|60,34,56:0B:D0,Upper Brood,Logged_Data,03/01/2024 4:22 AM,02/29/2024 9:22 PM,1709266976,4531,false,92,86.59,76,,,,,,,,,
H|60,44,47:20:22,Lower Brood,Logged_Data,03/01/2024 4:53 AM,02/29/2024 9:53 PM,1709268786,4661,false,88,80.97,,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,03/01/2024 5:22 AM,02/29/2024 10:22 PM,1709270574,5687,false,100,54.50,,93.22,1,93.22,38.35,19.14,18.99,16.74,,
H|60,44,56:0B:D0,Upper Brood,Logged_Data,03/01/2024 5:22 AM,02/29/2024 10:22 PM,1709270576,4532,false,92,85.42,75,,,,,,,,,
H|60,44,47:20:22,Lower Brood,Logged_Data,03/01/2024 5:53 AM,02/29/2024 10:53 PM,1709272380,4662,false,88,79.59,,,,,,,,,,
H|60,98,49:02:8D,Scale Under Hive,Logged_Data,03/01/2024 6:22 AM,02/29/2024 11:22 PM,1709274172,5688,false,100,53.65,,92.57,1,92.57,38.22,19.09,18.78,16.48,,
H|60,30,56:0B:D0,Upper Brood,Logged_Data,03/01/2024 6:22 AM,02/29/2024 11:22 PM,1709274175,4533,false,92,85.49,77,,,,,,,,,
H|60,32,47:20:22,Lower Brood,Logged_Data,03/01/2024 6:53 AM,02/29/2024 11:53 PM,1709275986,4663,false,88,81.08,,,,,,,,,,
H|60,98,49:02:8D,Scale Under Hive,Logged_Data,03/01/2024 7:22 AM,03/01/2024 12:22 AM,1709277773,5689,false,100,53.07,,92.34,1,92.34,38.07,18.98,19.00,16.29,,
H|60,30,56:0B:D0,Upper Brood,Logged_Data,03/01/2024 7:22 AM,03/01/2024 12:22 AM,1709277777,4534,false,92,85.38,76,,,,,,,,,
H|60,44,47:20:22,Lower Brood,Logged_Data,03/01/2024 7:53 AM,03/01/2024 12:53 AM,1709279580,4664,false,88,80.45,,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,03/01/2024 8:22 AM,03/01/2024 1:22 AM,1709281372,5690,false,100,52.53,,91.99,1,91.99,37.98,19.01,18.89,16.11,,
H|60,46,56:0B:D0,Upper Brood,Logged_Data,03/01/2024 8:23 AM,03/01/2024 1:23 AM,1709281385,4535,false,92,84.30,74,,,,,,,,,
H|60,42,47:20:22,Lower Brood,Logged_Data,03/01/2024 8:52 AM,03/01/2024 1:52 AM,1709283179,4665,false,88,81.80,,,,,,,,,,
H|60,98,49:02:8D,Scale Under Hive,Logged_Data,03/01/2024 9:22 AM,03/01/2024 2:22 AM,1709284971,5691,false,100,52.23,,91.77,1,91.77,37.90,18.95,19.00,15.92,,
H|60,34,56:0B:D0,Upper Brood,Logged_Data,03/01/2024 9:22 AM,03/01/2024 2:22 AM,1709284975,4536,false,92,84.86,73,,,,,,,,,
H|60,42,47:20:22,Lower Brood,Logged_Data,03/01/2024 10:03 AM,03/01/2024 3:03 AM,1709287390,4666,false,88,82.02,,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,03/01/2024 10:22 AM,03/01/2024 3:22 AM,1709288572,5692,false,100,51.04,,91.33,1,91.33,37.78,18.85,18.95,15.75,,
H|60,34,56:0B:D0,Upper Brood,Logged_Data,03/01/2024 10:22 AM,03/01/2024 3:22 AM,1709288576,4537,false,92,84.65,75,,,,,,,,,
H|60,44,47:20:22,Lower Brood,Logged_Data,03/01/2024 10:52 AM,03/01/2024 3:52 AM,1709290379,4667,false,89,82.67,,,,,,,,,,
H|60,98,49:02:8D,Scale Under Hive,Logged_Data,03/01/2024 11:22 AM,03/01/2024 4:22 AM,1709292171,5693,false,100,50.95,,90.83,1,90.83,37.62,18.82,18.74,15.65,,
H|60,44,56:0B:D0,Upper Brood,Logged_Data,03/01/2024 11:22 AM,03/01/2024 4:22 AM,1709292175,4538,false,92,84.32,73,,,,,,,,,
H|60,42,47:20:22,Lower Brood,Logged_Data,03/01/2024 11:53 AM,03/01/2024 4:53 AM,1709293984,4668,false,88,81.24,,,,,,,,,,
H|60,98,49:02:8D,Scale Under Hive,Logged_Data,03/01/2024 12:22 PM,03/01/2024 5:22 AM,1709295771,5694,false,100,50.54,,90.67,1,90.67,37.51,18.72,18.98,15.46,,
H|60,34,56:0B:D0,Upper Brood,Logged_Data,03/01/2024 12:22 PM,03/01/2024 5:22 AM,1709295775,4539,false,92,84.36,71,,,,,,,,,
H|60,36,47:20:22,Lower Brood,Logged_Data,03/01/2024 12:52 PM,03/01/2024 5:52 AM,1709297574,4669,false,89,81.53,,,,,,,,,,
H|60,98,49:02:8D,Scale Under Hive,Logged_Data,03/01/2024 1:22 PM,03/01/2024 6:22 AM,1709299370,5695,false,100,50.30,,90.48,1,90.48,37.40,18.65,19.09,15.34,,
H|60,44,56:0B:D0,Upper Brood,Logged_Data,03/01/2024 1:22 PM,03/01/2024 6:22 AM,1709299374,4540,false,92,85.26,71,,,,,,,,,
H|60,44,47:20:22,Lower Brood,Logged_Data,03/01/2024 1:52 PM,03/01/2024 6:52 AM,1709301174,4670,false,89,81.48,,,,,,,,,,
H|60,86,49:02:8D,Scale Under Hive,Logged_Data,03/01/2024 2:22 PM,03/01/2024 7:22 AM,1709302971,5696,false,100,50.05,,90.15,1,90.15,37.28,18.65,19.02,15.20,,
H|60,34,56:0B:D0,Upper Brood,Logged_Data,03/01/2024 2:22 PM,03/01/2024 7:22 AM,1709302974,4541,false,92,86.41,71,,,,,,,,,
H|60,44,47:20:22,Lower Brood,Logged_Data,03/01/2024 2:52 PM,03/01/2024 7:52 AM,1709304770,4671,false,89,83.58,,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,03/01/2024 3:22 PM,03/01/2024 8:22 AM,1709306570,5697,false,100,50.39,,90.16,1,90.16,37.20,18.56,19.28,15.12,,
H|60,34,56:0B:D0,Upper Brood,Logged_Data,03/01/2024 3:22 PM,03/01/2024 8:22 AM,1709306574,4542,false,92,85.46,69,,,,,,,,,
H|60,34,47:20:22,Lower Brood,Logged_Data,03/01/2024 3:52 PM,03/01/2024 8:52 AM,1709308377,4672,false,89,82.05,,,,,,,,,,
H|60,96,49:02:8D,Scale Under Hive,Logged_Data,03/01/2024 4:22 PM,03/01/2024 9:22 AM,1709310169,5698,false,100,53.85,,90.60,1,90.60,37.17,18.68,19.59,15.16,,
H|60,34,56:0B:D0,Upper Brood,Logged_Data,03/01/2024 4:22 PM,03/01/2024 9:22 AM,1709310173,4543,false,92,87.24,71,,,,,,,,,
H|60,40,47:20:22,Lower Brood,Logged_Data,03/01/2024 4:52 PM,03/01/2024 9:52 AM,1709311970,4673,false,89,81.64,,,,,,,,,,
H|60,96,49:02:8D,Scale Under Hive,Logged_Data,03/01/2024 5:22 PM,03/01/2024 10:22 AM,1709313770,5699,false,100,56.80,,91.24,1,91.24,37.48,18.82,19.63,15.31,,
H|60,44,56:0B:D0,Upper Brood,Logged_Data,03/01/2024 5:22 PM,03/01/2024 10:22 AM,1709313774,4544,false,92,87.27,71,,,,,,,,,
H|60,40,47:20:22,Lower Brood,Logged_Data,03/01/2024 5:52 PM,03/01/2024 10:52 AM,1709315569,4674,false,88,80.76,,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,03/01/2024 6:22 PM,03/01/2024 11:22 AM,1709317369,5700,false,100,57.07,,91.25,1,91.25,37.49,18.84,19.75,15.17,,
H|60,36,56:0B:D0,Upper Brood,Logged_Data,03/01/2024 6:22 PM,03/01/2024 11:22 AM,1709317373,4545,false,92,88.93,75,,,,,,,,,
H|60,30,47:20:22,Lower Brood,Logged_Data,03/01/2024 7:02 PM,03/01/2024 12:02 PM,1709319778,4675,false,89,81.23,,,,,,,,,,
H|60,96,49:02:8D,Scale Under Hive,Logged_Data,03/01/2024 7:22 PM,03/01/2024 12:22 PM,1709320969,5701,false,100,62.72,,92.98,1,92.98,37.71,19.21,20.75,15.31,,
H|60,44,56:0B:D0,Upper Brood,Logged_Data,03/01/2024 7:22 PM,03/01/2024 12:22 PM,1709320978,4546,false,92,89.70,75,,,,,,,,,
H|60,38,47:20:22,Lower Brood,Logged_Data,03/01/2024 7:52 PM,03/01/2024 12:52 PM,1709322768,4676,false,88,82.41,,,,,,,,,,
H|60,98,49:02:8D,Scale Under Hive,Logged_Data,03/01/2024 8:22 PM,03/01/2024 1:22 PM,1709324568,5702,false,100,63.53,,92.83,1,92.83,38.26,19.29,19.73,15.55,,
H|60,44,56:0B:D0,Upper Brood,Logged_Data,03/01/2024 8:22 PM,03/01/2024 1:22 PM,1709324573,4547,false,92,89.36,76,,,,,,,,,
H|60,28,47:20:22,Lower Brood,Logged_Data,03/01/2024 8:52 PM,03/01/2024 1:52 PM,1709326372,4677,false,89,81.41,,,,,,,,,,
H|60,96,49:02:8D,Scale Under Hive,Logged_Data,03/01/2024 9:22 PM,03/01/2024 2:22 PM,1709328168,5703,false,100,60.87,,92.24,1,92.24,38.30,19.19,19.33,15.42,,
H|60,44,56:0B:D0,Upper Brood,Logged_Data,03/01/2024 9:22 PM,03/01/2024 2:22 PM,1709328168,4548,false,92,88.98,77,,,,,,,,,
H|60,28,47:20:22,Lower Brood,Logged_Data,03/01/2024 9:52 PM,03/01/2024 2:52 PM,1709329977,4678,false,89,82.41,,,,,,,,,,
H|60,96,49:02:8D,Scale Under Hive,Logged_Data,03/01/2024 10:22 PM,03/01/2024 3:22 PM,1709331768,5704,false,100,63.91,,93.22,1,93.22,38.74,19.39,19.38,15.71,,
H|60,36,56:0B:D0,Upper Brood,Logged_Data,03/01/2024 10:22 PM,03/01/2024 3:22 PM,1709331768,4549,false,92,89.70,79,,,,,,,,,
H|60,28,47:20:22,Lower Brood,Logged_Data,03/01/2024 10:52 PM,03/01/2024 3:52 PM,1709333567,4679,false,89,82.27,,,,,,,,,,
H|60,98,49:02:8D,Scale Under Hive,Logged_Data,03/01/2024 11:22 PM,03/01/2024 4:22 PM,1709335367,5705,false,100,61.95,,92.79,1,92.79,38.62,19.59,19.18,15.40,,
H|60,34,56:0B:D0,Upper Brood,Logged_Data,03/01/2024 11:22 PM,03/01/2024 4:22 PM,1709335367,4550,false,92,89.51,78,,,,,,,,,
H|60,36,47:20:22,Lower Brood,Logged_Data,03/01/2024 11:52 PM,03/01/2024 4:52 PM,1709337167,4680,false,89,82.31,,,,,,,,,,
H|60,98,49:02:8D,Scale Under Hive,Logged_Data,03/02/2024 12:22 AM,03/01/2024 5:22 PM,1709338967,5706,false,100,60.83,,93.13,1,93.13,38.62,19.73,19.63,15.15,,
H|60,32,56:0B:D0,Upper Brood,Logged_Data,03/02/2024 12:22 AM,03/01/2024 5:22 PM,1709338967,4551,false,92,89.63,77,,,,,,,,,
H|60,40,47:20:22,Lower Brood,Logged_Data,03/02/2024 12:52 AM,03/01/2024 5:52 PM,1709340771,4681,false,89,81.59,,,,,,,,,,
H|60,36,56:0B:D0,Upper Brood,Logged_Data,03/02/2024 1:22 AM,03/01/2024 6:22 PM,1709342567,4552,false,92,89.24,77,,,,,,,,,
H|60,94,49:02:8D,Scale Under Hive,Logged_Data,03/02/2024 1:22 AM,03/01/2024 6:22 PM,1709342568,5707,false,100,59.00,,92.78,1,92.78,38.44,19.82,19.67,14.85,,
H|60,32,47:20:22,Lower Brood,Logged_Data,03/02/2024 1:52 AM,03/01/2024 6:52 PM,1709344367,4682,false,89,82.92,,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,03/02/2024 2:22 AM,03/01/2024 7:22 PM,1709346166,5708,false,100,57.56,,93.31,1,93.31,36.65,20.88,23.20,12.58,,
H|60,34,56:0B:D0,Upper Brood,Logged_Data,03/02/2024 2:22 AM,03/01/2024 7:22 PM,1709346167,4553,false,92,87.40,78,,,,,,,,,
H|60,32,47:20:22,Lower Brood,Logged_Data,03/02/2024 2:52 AM,03/01/2024 7:52 PM,1709347967,4683,false,89,83.24,,,,,,,,,,
H|60,94,49:02:8D,Scale Under Hive,Logged_Data,03/02/2024 3:22 AM,03/01/2024 8:22 PM,1709349766,5709,false,100,56.84,,91.65,1,91.65,38.50,19.69,19.24,14.22,,
H|60,38,56:0B:D0,Upper Brood,Logged_Data,03/02/2024 3:22 AM,03/01/2024 8:22 PM,1709349767,4554,false,92,87.20,79,,,,,,,,,
H|60,34,47:20:22,Lower Brood,Logged_Data,03/02/2024 3:52 AM,03/01/2024 8:52 PM,1709351575,4684,false,89,84.21,,,,,,,,,,
H|60,92,49:02:8D,Scale Under Hive,Logged_Data,03/02/2024 4:22 AM,03/01/2024 9:22 PM,1709353366,5710,false,100,55.97,,91.47,1,91.47,38.32,19.94,19.23,13.98,,
H|60,36,56:0B:D0,Upper Brood,Logged_Data,03/02/2024 4:22 AM,03/01/2024 9:22 PM,1709353371,4555,false,92,88.16,73,,,,,,,,,
H|60,44,47:20:22,Lower Brood,Logged_Data,03/02/2024 4:52 AM,03/01/2024 9:52 PM,1709355166,4685,false,89,83.40,,,,,,,,,,
H|60,94,49:02:8D,Scale Under Hive,Logged_Data,03/02/2024 5:22 AM,03/01/2024 10:22 PM,1709356965,5711,false,100,55.02,,91.29,1,91.29,37.88,20.02,19.46,13.93,,
H|60,36,56:0B:D0,Upper Brood,Logged_Data,03/02/2024 5:22 AM,03/01/2024 10:22 PM,1709356971,4556,false,92,86.63,74,,,,,,,,,
H|60,40,47:20:22,Lower Brood,Logged_Data,03/02/2024 5:52 AM,03/01/2024 10:52 PM,1709358769,4686,false,89,82.88,,,,,,,,,,
H|60,96,49:02:8D,Scale Under Hive,Logged_Data,03/02/2024 6:22 AM,03/01/2024 11:22 PM,1709360565,5712,false,100,54.51,,91.18,1,91.18,38.03,20.07,19.59,13.49,,
H|60,40,56:0B:D0,Upper Brood,Logged_Data,03/02/2024 6:22 AM,03/01/2024 11:22 PM,1709360566,4557,false,92,84.75,74,,,,,,,,,
H|60,40,47:20:22,Lower Brood,Logged_Data,03/02/2024 6:52 AM,03/01/2024 11:52 PM,1709362369,4687,false,89,83.42,,,,,,,,,,
H|60,92,49:02:8D,Scale Under Hive,Logged_Data,03/02/2024 7:22 AM,03/02/2024 12:22 AM,1709364166,5713,false,100,53.83,,91.01,1,91.01,37.87,20.13,19.69,13.32,,
H|60,42,56:0B:D0,Upper Brood,Logged_Data,03/02/2024 7:22 AM,03/02/2024 12:22 AM,1709364166,4558,false,92,84.66,73,,,,,,,,,
H|60,42,47:20:22,Lower Brood,Logged_Data,03/02/2024 7:52 AM,03/02/2024 12:52 AM,1709365965,4688,false,89,82.86,,,,,,,,,,
H|60,96,49:02:8D,Scale Under Hive,Logged_Data,03/02/2024 8:22 AM,03/02/2024 1:22 AM,1709367764,5714,false,100,53.27,,90.57,1,90.57,37.71,20.07,19.65,13.14,,
H|60,44,56:0B:D0,Upper Brood,Logged_Data,03/02/2024 8:22 AM,03/02/2024 1:22 AM,1709367770,4559,false,92,83.66,70,,,,,,,,,
H|60,30,47:20:22,Lower Brood,Logged_Data,03/02/2024 8:52 AM,03/02/2024 1:52 AM,1709369570,4689,false,89,82.79,,,,,,,,,,
H|60,84,49:02:8D,Scale Under Hive,Logged_Data,03/02/2024 9:22 AM,03/02/2024 2:22 AM,1709371365,5715,false,100,53.00,,89.98,1,89.98,37.46,20.20,19.36,12.96,,
H|60,40,56:0B:D0,Upper Brood,Logged_Data,03/02/2024 9:22 AM,03/02/2024 2:22 AM,1709371366,4560,false,92,84.41,70,,,,,,,,,
H|60,32,47:20:22,Lower Brood,Logged_Data,03/02/2024 9:52 AM,03/02/2024 2:52 AM,1709373165,4690,false,89,82.83,,,,,,,,,,
H|60,94,49:02:8D,Scale Under Hive,Logged_Data,03/02/2024 10:22 AM,03/02/2024 3:22 AM,1709374965,5716,false,100,52.37,,90.34,1,90.34,37.27,20.25,19.92,12.90,,
H|60,42,56:0B:D0,Upper Brood,Logged_Data,03/02/2024 10:22 AM,03/02/2024 3:22 AM,1709374965,4561,false,92,84.56,72,,,,,,,,,
H|60,32,47:20:22,Lower Brood,Logged_Data,03/02/2024 10:52 AM,03/02/2024 3:52 AM,1709376764,4691,false,89,83.10,,,,,,,,,,
H|60,84,49:02:8D,Scale Under Hive,Logged_Data,03/02/2024 11:22 AM,03/02/2024 4:22 AM,1709378563,5717,false,100,51.78,,89.60,1,89.60,37.21,20.03,19.83,12.53,,
H|60,42,56:0B:D0,Upper Brood,Logged_Data,03/02/2024 11:22 AM,03/02/2024 4:22 AM,1709378569,4562,false,92,84.18,72,,,,,,,,,
H|60,40,47:20:22,Lower Brood,Logged_Data,03/02/2024 11:52 AM,03/02/2024 4:52 AM,1709380364,4692,false,89,82.81,,,,,,,,,,
H|60,86,49:02:8D,Scale Under Hive,Logged_Data,03/02/2024 12:22 PM,03/02/2024 5:22 AM,1709382163,5718,false,100,51.33,,89.42,1,89.42,37.07,20.06,19.89,12.40,,
H|60,40,56:0B:D0,Upper Brood,Logged_Data,03/02/2024 12:22 PM,03/02/2024 5:22 AM,1709382164,4563,false,92,85.24,68,,,,,,,,,
H|60,42,47:20:22,Lower Brood,Logged_Data,03/02/2024 12:52 PM,03/02/2024 5:52 AM,1709383964,4693,false,90,84.47,,,,,,,,,,
H|60,94,49:02:8D,Scale Under Hive,Logged_Data,03/02/2024 1:22 PM,03/02/2024 6:22 AM,1709385764,5719,false,100,50.79,,89.09,1,89.09,36.88,19.97,19.95,12.29,,
H|60,28,56:0B:D0,Upper Brood,Logged_Data,03/02/2024 1:22 PM,03/02/2024 6:22 AM,1709385765,4564,false,92,85.13,68,,,,,,,,,
H|60,44,47:20:22,Lower Brood,Logged_Data,03/02/2024 1:52 PM,03/02/2024 6:52 AM,1709387564,4694,false,90,83.91,,,,,,,,,,
H|60,84,49:02:8D,Scale Under Hive,Logged_Data,03/02/2024 2:22 PM,03/02/2024 7:22 AM,1709389363,5720,false,100,50.25,,88.64,1,88.64,36.70,19.87,19.91,12.16,,
H|60,30,56:0B:D0,Upper Brood,Logged_Data,03/02/2024 2:22 PM,03/02/2024 7:22 AM,1709389365,4565,false,92,85.69,70,,,,,,,,,
