Rssi,Device,Hive_Position,Unix_Time,Sample,Battery,Temperature,Humidity,Scaled_Weight,Weight_Scale_Factor,Weight,w1,w3,w2,w4
64,56:0B:D1,Upper Brood,1717338602,469,93.0,94.65,64.0,nan,nan,nan,nan,nan,nan,nan
92,47:13:0C,Lower Brood,1717338605,55,100.0,95.93,nan,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717342101,56,100.0,95.63,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717342107,470,93.0,94.31,64.0,nan,nan,nan,nan,nan,nan,nan
94,47:13:0C,Lower Brood,1717342205,56,100.0,95.63,nan,nan,nan,nan,nan,nan,nan,nan
74,56:0B:D1,Upper Brood,1717342207,470,93.0,94.31,64.0,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717345701,57,100.0,95.77,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717345707,471,93.0,94.46,64.0,nan,nan,nan,nan,nan,nan,nan
66,56:0B:D1,Upper Brood,1717345802,471,93.0,94.46,64.0,nan,nan,nan,nan,nan,nan,nan
84,47:13:0C,Lower Brood,1717345804,57,100.0,95.77,nan,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717349301,58,100.0,95.91,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717349307,472,93.0,94.49,63.0,nan,nan,nan,nan,nan,nan,nan
68,56:0B:D1,Upper Brood,1717349402,472,93.0,94.49,63.0,nan,nan,nan,nan,nan,nan,nan
72,47:13:0C,Lower Brood,1717349404,58,100.0,95.91,nan,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717352901,59,100.0,95.54,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717352907,473,93.0,94.36,60.0,nan,nan,nan,nan,nan,nan,nan
58,56:0B:D1,Upper Brood,1717353002,473,93.0,94.36,60.0,nan,nan,nan,nan,nan,nan,nan
72,47:13:0C,Lower Brood,1717353004,59,100.0,95.54,nan,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717356501,60,100.0,95.82,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717356507,474,93.0,94.31,59.0,nan,nan,nan,nan,nan,nan,nan
70,56:0B:D1,Upper Brood,1717356602,474,93.0,94.31,59.0,nan,nan,nan,nan,nan,nan,nan
90,47:13:0C,Lower Brood,1717356609,60,100.0,95.82,nan,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717360101,61,100.0,95.59,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717360107,475,93.0,94.67,58.0,nan,nan,nan,nan,nan,nan,nan
70,56:0B:D1,Upper Brood,1717360201,475,93.0,94.67,58.0,nan,nan,nan,nan,nan,nan,nan
86,47:13:0C,Lower Brood,1717360203,61,100.0,95.59,nan,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717363701,62,100.0,95.93,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717363707,476,93.0,94.69,57.0,nan,nan,nan,nan,nan,nan,nan
70,56:0B:D1,Upper Brood,1717363801,476,93.0,94.69,57.0,nan,nan,nan,nan,nan,nan,nan
92,47:13:0C,Lower Brood,1717363808,62,100.0,95.93,nan,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717367301,63,100.0,95.93,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717367307,477,93.0,95.23,60.0,nan,nan,nan,nan,nan,nan,nan
62,56:0B:D1,Upper Brood,1717367401,477,93.0,95.23,60.0,nan,nan,nan,nan,nan,nan,nan
94,47:13:0C,Lower Brood,1717367403,63,100.0,95.93,nan,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717370901,64,100.0,96.33,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717370907,478,93.0,95.32,60.0,nan,nan,nan,nan,nan,nan,nan
66,56:0B:D1,Upper Brood,1717371001,478,93.0,95.32,60.0,nan,nan,nan,nan,nan,nan,nan
76,47:13:0C,Lower Brood,1717371007,64,100.0,96.33,nan,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717374501,65,100.0,95.77,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717374507,479,93.0,94.96,62.0,nan,nan,nan,nan,nan,nan,nan
62,56:0B:D1,Upper Brood,1717374601,479,93.0,94.96,62.0,nan,nan,nan,nan,nan,nan,nan
88,47:13:0C,Lower Brood,1717374602,65,100.0,95.77,nan,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717378101,66,100.0,95.86,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717378107,480,93.0,94.92,62.0,nan,nan,nan,nan,nan,nan,nan
66,56:0B:D1,Upper Brood,1717378200,480,93.0,94.92,62.0,nan,nan,nan,nan,nan,nan,nan
78,47:13:0C,Lower Brood,1717378201,66,100.0,95.86,nan,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717381701,67,100.0,96.06,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717381707,481,93.0,94.76,65.0,nan,nan,nan,nan,nan,nan,nan
68,56:0B:D1,Upper Brood,1717381800,481,93.0,94.76,65.0,nan,nan,nan,nan,nan,nan,nan
86,47:13:0C,Lower Brood,1717381801,67,100.0,96.06,nan,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717385301,68,100.0,95.9,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717385307,482,93.0,94.22,62.0,nan,nan,nan,nan,nan,nan,nan
68,56:0B:D1,Upper Brood,1717385400,482,93.0,94.22,62.0,nan,nan,nan,nan,nan,nan,nan
76,47:13:0C,Lower Brood,1717385401,68,100.0,95.9,nan,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717388901,69,100.0,96.04,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717388907,483,93.0,94.26,62.0,nan,nan,nan,nan,nan,nan,nan
68,56:0B:D1,Upper Brood,1717389000,483,93.0,94.26,62.0,nan,nan,nan,nan,nan,nan,nan
86,47:13:0C,Lower Brood,1717389001,69,100.0,96.04,nan,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717392501,70,100.0,95.77,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717392507,484,93.0,94.19,59.0,nan,nan,nan,nan,nan,nan,nan
74,56:0B:D1,Upper Brood,1717392599,484,93.0,94.19,59.0,nan,nan,nan,nan,nan,nan,nan
86,47:13:0C,Lower Brood,1717392605,70,100.0,95.77,nan,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717396101,71,100.0,96.04,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717396107,485,93.0,93.99,58.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1717396201,485,93.0,93.99,58.0,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717399701,72,100.0,95.75,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717399707,486,93.0,94.13,59.0,nan,nan,nan,nan,nan,nan,nan
68,56:0B:D1,Upper Brood,1717399800,486,93.0,94.13,59.0,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717403301,73,100.0,95.73,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717403307,487,93.0,93.72,58.0,nan,nan,nan,nan,nan,nan,nan
68,56:0B:D1,Upper Brood,1717403400,487,93.0,93.72,58.0,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717406901,74,100.0,95.46,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717406907,488,93.0,93.7,57.0,nan,nan,nan,nan,nan,nan,nan
68,56:0B:D1,Upper Brood,1717407005,488,93.0,93.7,57.0,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717410501,75,100.0,95.64,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717410507,489,93.0,94.15,58.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1717410599,489,93.0,94.15,57.0,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717414101,76,100.0,95.72,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717414107,490,93.0,93.59,58.0,nan,nan,nan,nan,nan,nan,nan
68,56:0B:D1,Upper Brood,1717414199,490,93.0,93.59,58.0,nan,nan,nan,nan,nan,nan,nan
94,47:13:0C,Lower Brood,1717414200,76,100.0,95.72,nan,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717417701,77,100.0,95.59,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717417707,491,93.0,93.65,58.0,nan,nan,nan,nan,nan,nan,nan
94,47:13:0C,Lower Brood,1717417795,77,100.0,95.59,nan,nan,nan,nan,nan,nan,nan,nan
68,56:0B:D1,Upper Brood,1717417800,491,93.0,93.65,59.0,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717421301,78,100.0,95.3,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717421307,492,93.0,93.65,58.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1717421394,492,93.0,93.65,59.0,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717424901,79,100.0,95.72,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717424907,493,93.0,93.75,59.0,nan,nan,nan,nan,nan,nan,nan
88,47:13:0C,Lower Brood,1717424994,79,100.0,95.72,nan,nan,nan,nan,nan,nan,nan,nan
78,56:0B:D1,Upper Brood,1717424999,493,93.0,93.75,60.0,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717428501,80,100.0,95.5,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717428507,494,93.0,93.93,59.0,nan,nan,nan,nan,nan,nan,nan
78,56:0B:D1,Upper Brood,1717428594,494,93.0,93.93,59.0,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717432101,81,100.0,95.73,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717432107,495,93.0,94.24,60.0,nan,nan,nan,nan,nan,nan,nan
78,56:0B:D1,Upper Brood,1717432194,495,93.0,94.24,60.0,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717435701,82,100.0,95.82,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717435707,496,93.0,94.17,62.0,nan,nan,nan,nan,nan,nan,nan
78,47:13:0C,Lower Brood,1717435794,82,100.0,95.82,nan,nan,nan,nan,nan,nan,nan,nan
68,56:0B:D1,Upper Brood,1717435795,496,93.0,94.17,62.0,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717439301,83,100.0,95.63,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717439307,497,93.0,93.97,63.0,nan,nan,nan,nan,nan,nan,nan
92,47:13:0C,Lower Brood,1717439393,83,100.0,95.63,nan,nan,nan,nan,nan,nan,nan,nan
78,56:0B:D1,Upper Brood,1717439403,497,93.0,93.97,63.0,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717442901,84,100.0,95.61,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717442907,498,93.0,94.02,67.0,nan,nan,nan,nan,nan,nan,nan
78,47:13:0C,Lower Brood,1717442993,84,100.0,95.61,nan,nan,nan,nan,nan,nan,nan,nan
78,56:0B:D1,Upper Brood,1717442994,498,93.0,94.02,67.0,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717446501,85,100.0,95.34,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717446507,499,93.0,94.26,65.0,nan,nan,nan,nan,nan,nan,nan
86,47:13:0C,Lower Brood,1717446593,85,100.0,95.34,nan,nan,nan,nan,nan,nan,nan,nan
80,56:0B:D1,Upper Brood,1717446594,499,93.0,94.26,65.0,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717450101,86,100.0,95.3,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717450107,500,93.0,94.02,68.0,nan,nan,nan,nan,nan,nan,nan
80,56:0B:D1,Upper Brood,1717450193,500,93.0,94.02,67.0,nan,nan,nan,nan,nan,nan,nan
88,47:13:0C,Lower Brood,1717450197,86,100.0,95.3,nan,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717453701,87,100.0,95.54,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717453707,501,93.0,93.86,69.0,nan,nan,nan,nan,nan,nan,nan
80,47:13:0C,Lower Brood,1717453792,87,100.0,95.54,nan,nan,nan,nan,nan,nan,nan,nan
70,56:0B:D1,Upper Brood,1717453798,501,93.0,93.86,69.0,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717457301,88,100.0,94.82,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717457307,502,93.0,93.66,67.0,nan,nan,nan,nan,nan,nan,nan
68,47:13:0C,Lower Brood,1717457392,88,100.0,94.82,nan,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1717457393,502,93.0,93.66,67.0,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717460901,89,100.0,95.21,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717460907,503,93.0,93.59,62.0,nan,nan,nan,nan,nan,nan,nan
80,47:13:0C,Lower Brood,1717460991,89,100.0,95.21,nan,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1717460993,503,93.0,93.59,63.0,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717464501,90,100.0,95.37,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717464507,504,93.0,93.3,63.0,nan,nan,nan,nan,nan,nan,nan
88,47:13:0C,Lower Brood,1717464592,90,100.0,95.37,nan,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1717464593,504,93.0,93.3,63.0,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717468101,91,100.0,95.07,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717468107,505,93.0,93.11,60.0,nan,nan,nan,nan,nan,nan,nan
78,47:13:0C,Lower Brood,1717468191,91,100.0,95.07,nan,nan,nan,nan,nan,nan,nan,nan
78,56:0B:D1,Upper Brood,1717468192,505,93.0,93.11,60.0,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717471701,92,100.0,95.32,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717471707,506,93.0,93.25,61.0,nan,nan,nan,nan,nan,nan,nan
70,47:13:0C,Lower Brood,1717471791,92,100.0,95.32,nan,nan,nan,nan,nan,nan,nan,nan
78,56:0B:D1,Upper Brood,1717471797,506,93.0,93.25,61.0,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717475301,93,100.0,95.66,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717475307,507,93.0,93.48,63.0,nan,nan,nan,nan,nan,nan,nan
88,47:13:0C,Lower Brood,1717475390,93,100.0,95.66,nan,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1717475391,507,93.0,93.48,63.0,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717478901,94,100.0,95.36,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717478907,508,93.0,93.21,61.0,nan,nan,nan,nan,nan,nan,nan
80,47:13:0C,Lower Brood,1717478991,94,100.0,95.36,nan,nan,nan,nan,nan,nan,nan,nan
70,56:0B:D1,Upper Brood,1717478992,508,93.0,93.21,61.0,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717482501,95,100.0,95.61,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717482507,509,93.0,93.36,60.0,nan,nan,nan,nan,nan,nan,nan
74,47:13:0C,Lower Brood,1717482591,95,100.0,95.61,nan,nan,nan,nan,nan,nan,nan,nan
70,56:0B:D1,Upper Brood,1717482597,509,93.0,93.36,60.0,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717486101,96,100.0,95.48,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717486107,510,93.0,93.36,61.0,nan,nan,nan,nan,nan,nan,nan
78,47:13:0C,Lower Brood,1717486190,96,100.0,95.48,nan,nan,nan,nan,nan,nan,nan,nan
78,56:0B:D1,Upper Brood,1717486192,510,93.0,93.36,61.0,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717489701,97,100.0,95.73,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717489707,511,93.0,93.14,59.0,nan,nan,nan,nan,nan,nan,nan
78,56:0B:D1,Upper Brood,1717489792,511,93.0,93.14,59.0,nan,nan,nan,nan,nan,nan,nan
76,47:13:0C,Lower Brood,1717489799,97,100.0,95.73,nan,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717493301,98,100.0,95.86,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717493307,512,93.0,93.5,60.0,nan,nan,nan,nan,nan,nan,nan
74,47:13:0C,Lower Brood,1717493389,98,100.0,95.86,nan,nan,nan,nan,nan,nan,nan,nan
70,56:0B:D1,Upper Brood,1717493391,515,93.0,93.5,59.0,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717496901,99,100.0,95.66,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717496907,516,93.0,93.39,59.0,nan,nan,nan,nan,nan,nan,nan
70,47:13:0C,Lower Brood,1717496989,99,100.0,95.66,nan,nan,nan,nan,nan,nan,nan,nan
80,56:0B:D1,Upper Brood,1717496991,516,93.0,93.39,59.0,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717500501,100,100.0,96.0,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717500507,517,93.0,93.68,61.0,nan,nan,nan,nan,nan,nan,nan
78,47:13:0C,Lower Brood,1717500589,100,100.0,96.0,nan,nan,nan,nan,nan,nan,nan,nan
78,56:0B:D1,Upper Brood,1717500591,517,93.0,93.68,61.0,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717504101,101,100.0,95.48,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717504107,518,93.0,93.27,58.0,nan,nan,nan,nan,nan,nan,nan
82,47:13:0C,Lower Brood,1717504188,101,100.0,95.48,nan,nan,nan,nan,nan,nan,nan,nan
78,56:0B:D1,Upper Brood,1717504190,518,93.0,93.27,58.0,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717507701,102,100.0,95.7,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717507707,519,93.0,93.25,60.0,nan,nan,nan,nan,nan,nan,nan
78,47:13:0C,Lower Brood,1717507788,102,100.0,95.7,nan,nan,nan,nan,nan,nan,nan,nan
68,56:0B:D1,Upper Brood,1717507790,519,93.0,93.25,59.0,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717511301,103,100.0,95.05,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717511307,520,93.0,93.14,58.0,nan,nan,nan,nan,nan,nan,nan
76,47:13:0C,Lower Brood,1717511388,103,100.0,95.05,nan,nan,nan,nan,nan,nan,nan,nan
80,56:0B:D1,Upper Brood,1717511391,520,93.0,93.14,58.0,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717514901,104,100.0,94.94,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717514907,521,93.0,93.09,61.0,nan,nan,nan,nan,nan,nan,nan
68,47:13:0C,Lower Brood,1717514987,104,100.0,94.94,nan,nan,nan,nan,nan,nan,nan,nan
78,56:0B:D1,Upper Brood,1717514990,521,93.0,93.09,61.0,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717518501,105,100.0,95.18,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717518507,522,93.0,92.51,58.0,nan,nan,nan,nan,nan,nan,nan
72,47:13:0C,Lower Brood,1717518587,105,100.0,95.18,nan,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1717518590,522,93.0,92.51,58.0,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717522101,106,100.0,95.45,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717522107,523,92.0,92.37,57.0,nan,nan,nan,nan,nan,nan,nan
70,47:13:0C,Lower Brood,1717522188,106,100.0,95.45,nan,nan,nan,nan,nan,nan,nan,nan
74,56:0B:D1,Upper Brood,1717522191,523,92.0,92.37,57.0,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717525701,107,100.0,95.32,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717525707,524,93.0,93.18,58.0,nan,nan,nan,nan,nan,nan,nan
60,47:13:0C,Lower Brood,1717525786,107,100.0,95.32,nan,nan,nan,nan,nan,nan,nan,nan
74,56:0B:D1,Upper Brood,1717525789,524,93.0,93.18,58.0,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717529301,108,100.0,95.54,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717529307,525,93.0,93.41,59.0,nan,nan,nan,nan,nan,nan,nan
64,47:13:0C,Lower Brood,1717529387,108,100.0,95.54,nan,nan,nan,nan,nan,nan,nan,nan
66,56:0B:D1,Upper Brood,1717529395,525,93.0,93.41,59.0,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717532901,109,100.0,95.3,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717532907,526,93.0,93.77,61.0,nan,nan,nan,nan,nan,nan,nan
72,47:13:0C,Lower Brood,1717532987,109,100.0,95.3,nan,nan,nan,nan,nan,nan,nan,nan
74,56:0B:D1,Upper Brood,1717532995,526,93.0,93.77,61.0,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717536501,110,100.0,95.7,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717536507,527,93.0,94.15,64.0,nan,nan,nan,nan,nan,nan,nan
78,47:13:0C,Lower Brood,1717536586,110,100.0,95.7,nan,nan,nan,nan,nan,nan,nan,nan
74,56:0B:D1,Upper Brood,1717536590,527,93.0,94.15,64.0,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717540101,111,100.0,95.84,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717540107,528,93.0,94.49,62.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1717540185,528,93.0,94.49,63.0,nan,nan,nan,nan,nan,nan,nan
64,47:13:0C,Lower Brood,1717540186,111,100.0,95.84,nan,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717543701,112,100.0,95.86,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717543707,529,93.0,94.24,65.0,nan,nan,nan,nan,nan,nan,nan
80,56:0B:D1,Upper Brood,1717543785,529,93.0,94.24,65.0,nan,nan,nan,nan,nan,nan,nan
80,47:13:0C,Lower Brood,1717543786,112,100.0,95.86,nan,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717547301,113,100.0,95.84,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717547307,530,93.0,94.19,64.0,nan,nan,nan,nan,nan,nan,nan
78,56:0B:D1,Upper Brood,1717547384,530,93.0,94.19,63.0,nan,nan,nan,nan,nan,nan,nan
74,47:13:0C,Lower Brood,1717547385,113,100.0,95.84,nan,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717550901,114,100.0,95.55,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717550907,531,93.0,93.86,61.0,nan,nan,nan,nan,nan,nan,nan
80,56:0B:D1,Upper Brood,1717550984,531,93.0,93.86,61.0,nan,nan,nan,nan,nan,nan,nan
80,47:13:0C,Lower Brood,1717550985,114,100.0,95.55,nan,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717554501,115,100.0,95.36,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717554507,532,93.0,93.27,60.0,nan,nan,nan,nan,nan,nan,nan
70,47:13:0C,Lower Brood,1717554585,115,100.0,95.36,nan,nan,nan,nan,nan,nan,nan,nan
78,56:0B:D1,Upper Brood,1717554593,532,93.0,93.27,60.0,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717558101,116,100.0,95.77,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717558107,533,93.0,93.61,61.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1717558185,533,93.0,93.61,61.0,nan,nan,nan,nan,nan,nan,nan
72,47:13:0C,Lower Brood,1717558186,116,100.0,95.77,nan,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717561701,117,100.0,95.81,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717561707,534,93.0,93.84,64.0,nan,nan,nan,nan,nan,nan,nan
70,56:0B:D1,Upper Brood,1717561784,534,93.0,93.84,64.0,nan,nan,nan,nan,nan,nan,nan
68,47:13:0C,Lower Brood,1717561785,117,100.0,95.81,nan,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717565301,118,100.0,95.75,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717565307,535,93.0,93.7,60.0,nan,nan,nan,nan,nan,nan,nan
80,56:0B:D1,Upper Brood,1717565384,535,93.0,93.7,60.0,nan,nan,nan,nan,nan,nan,nan
66,47:13:0C,Lower Brood,1717565385,118,100.0,95.75,nan,nan,nan,nan,nan,nan,nan,nan
0,47:13:0C,Lower Brood,1717568901,119,100.0,95.7,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D1,Upper Brood,1717568907,536,93.0,93.39,59.0,nan,nan,nan,nan,nan,nan,nan
