Rssi,Device,Hive_Position,Unix_Time,Sample,Battery,Temperature,Humidity,Scaled_Weight,Weight_Scale_Factor,Weight,w1,w3,w2,w4
0,56:0B:D0,Upper Brood,1692727452,1711,20.0,82.32,67.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1692727475,5788,97.0,91.11,nan,nan,nan,nan,nan,nan,nan,nan
0,49:02:8D,Scale Under Hive,1692730876,832,100.0,73.68,nan,54.77,1.0,54.77,10.09,11.41,22.31,10.96
0,56:0B:D0,Upper Brood,1692731052,1712,22.0,84.56,67.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1692731075,5789,97.0,91.63,nan,nan,nan,nan,nan,nan,nan,nan
0,49:02:8D,Scale Under Hive,1692734476,833,100.0,71.61,nan,54.23,1.0,54.23,9.78,11.39,22.21,10.85
0,56:0B:D0,Upper Brood,1692734652,1713,21.0,83.55,67.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1692734675,5790,97.0,91.88,nan,nan,nan,nan,nan,nan,nan,nan
0,49:02:8D,Scale Under Hive,1692738076,834,100.0,68.97,nan,53.11,1.0,53.11,8.94,10.6,21.26,12.31
0,56:0B:D0,Upper Brood,1692738252,1714,21.0,82.83,67.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1692738275,5791,97.0,91.2,nan,nan,nan,nan,nan,nan,nan,nan
0,49:02:8D,Scale Under Hive,1692741676,835,100.0,68.52,nan,53.38,1.0,53.38,9.17,10.53,21.13,12.55
0,56:0B:D0,Upper Brood,1692741852,1715,20.0,82.04,68.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1692741875,5792,97.0,90.93,nan,nan,nan,nan,nan,nan,nan,nan
0,49:02:8D,Scale Under Hive,1692745276,836,100.0,68.21,nan,53.2,1.0,53.2,9.36,10.59,20.7,12.55
0,56:0B:D0,Upper Brood,1692745452,1716,20.0,81.77,68.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1692745475,5793,97.0,91.0,nan,nan,nan,nan,nan,nan,nan,nan
0,49:02:8D,Scale Under Hive,1692748876,837,100.0,68.59,nan,52.95,1.0,52.95,9.48,10.7,20.37,12.4
0,56:0B:D0,Upper Brood,1692749052,1717,20.0,82.05,68.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1692749075,5794,97.0,91.2,nan,nan,nan,nan,nan,nan,nan,nan
0,49:02:8D,Scale Under Hive,1692752476,838,100.0,69.27,nan,52.81,1.0,52.81,9.4,10.91,20.32,12.18
0,56:0B:D0,Upper Brood,1692752652,1718,20.0,82.63,68.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1692752675,5795,97.0,91.25,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692753946,1719,21.0,83.3,67.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1692753965,5796,97.0,92.17,nan,nan,nan,nan,nan,nan,nan,nan
0,49:02:8D,Scale Under Hive,1692756076,839,100.0,66.88,nan,52.44,1.0,52.44,9.21,10.86,20.22,12.15
0,56:0B:D0,Upper Brood,1692756252,1719,21.0,83.3,67.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1692756275,5796,97.0,92.17,nan,nan,nan,nan,nan,nan,nan,nan
0,49:02:8D,Scale Under Hive,1692757536,841,100.0,65.8,nan,52.36,1.0,52.36,9.17,10.85,20.22,12.12
0,56:0B:D0,Upper Brood,1692757541,1726,22.0,82.88,67.0,nan,nan,nan,nan,nan,nan,nan
0,49:02:8D,Scale Under Hive,1692757542,844,100.0,65.78,nan,52.36,1.0,52.36,9.17,10.85,20.22,12.12
0,56:0B:D0,Upper Brood,1692757543,1731,25.0,82.86,67.0,nan,nan,nan,nan,nan,nan,nan
0,49:02:8D,Scale Under Hive,1692757544,845,100.0,65.84,nan,52.36,1.0,52.36,9.17,10.85,20.22,12.12
0,56:0B:D0,Upper Brood,1692757546,1723,13.0,82.88,67.0,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1692757559,5803,96.0,90.98,nan,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1692757560,5808,96.0,90.98,nan,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1692757561,5809,97.0,90.95,nan,nan,nan,nan,nan,nan,nan,nan
0,47:20:22,Lower Brood,1692757565,5800,97.0,90.95,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692761143,1733,20.0,82.2,68.0,nan,nan,nan,nan,nan,nan,nan
0,49:02:8D,Scale Under Hive,1692761146,846,100.0,63.19,nan,52.18,1.0,52.18,9.04,10.75,20.12,12.27
0,47:20:22,Lower Brood,1692761160,5810,97.0,90.42,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692764743,1734,20.0,81.86,68.0,nan,nan,nan,nan,nan,nan,nan
0,49:02:8D,Scale Under Hive,1692764746,847,100.0,61.05,nan,52.05,1.0,52.05,8.98,10.61,19.93,12.53
0,47:20:22,Lower Brood,1692764760,5811,97.0,90.14,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692768343,1735,19.0,80.94,67.0,nan,nan,nan,nan,nan,nan,nan
0,49:02:8D,Scale Under Hive,1692768346,848,100.0,60.09,nan,52.07,1.0,52.07,8.98,10.52,19.75,12.82
0,47:20:22,Lower Brood,1692768360,5812,97.0,90.6,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692771943,1736,19.0,80.56,68.0,nan,nan,nan,nan,nan,nan,nan
0,49:02:8D,Scale Under Hive,1692771946,849,100.0,60.26,nan,52.18,1.0,52.18,8.99,10.49,19.64,13.06
0,47:20:22,Lower Brood,1692771960,5813,97.0,90.86,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692775543,1737,19.0,80.31,68.0,nan,nan,nan,nan,nan,nan,nan
0,49:02:8D,Scale Under Hive,1692775546,850,100.0,59.84,nan,52.22,1.0,52.22,8.99,10.47,19.51,13.25
0,47:20:22,Lower Brood,1692775560,5814,97.0,90.28,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692779143,1738,19.0,80.04,68.0,nan,nan,nan,nan,nan,nan,nan
0,49:02:8D,Scale Under Hive,1692779146,851,100.0,59.19,nan,52.33,1.0,52.33,8.96,10.46,19.51,13.4
0,47:20:22,Lower Brood,1692779160,5815,97.0,90.28,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692782743,1739,19.0,80.09,68.0,nan,nan,nan,nan,nan,nan,nan
0,49:02:8D,Scale Under Hive,1692782746,852,100.0,58.17,nan,52.3,1.0,52.3,8.94,10.4,19.41,13.55
0,47:20:22,Lower Brood,1692782760,5816,97.0,90.48,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692786343,1740,19.0,79.34,68.0,nan,nan,nan,nan,nan,nan,nan
0,49:02:8D,Scale Under Hive,1692786346,853,100.0,57.45,nan,52.35,1.0,52.35,8.95,10.35,19.29,13.76
0,47:20:22,Lower Brood,1692786360,5817,97.0,90.26,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692789943,1741,18.0,78.78,68.0,nan,nan,nan,nan,nan,nan,nan
0,49:02:8D,Scale Under Hive,1692789946,854,100.0,57.32,nan,52.34,1.0,52.34,8.95,10.29,19.18,13.92
0,47:20:22,Lower Brood,1692789960,5818,97.0,89.99,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692793543,1742,18.0,78.89,68.0,nan,nan,nan,nan,nan,nan,nan
0,49:02:8D,Scale Under Hive,1692793546,855,100.0,56.71,nan,52.34,1.0,52.34,8.92,10.23,19.12,14.07
0,47:20:22,Lower Brood,1692793560,5819,97.0,89.61,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692797143,1743,18.0,78.25,68.0,nan,nan,nan,nan,nan,nan,nan
0,49:02:8D,Scale Under Hive,1692797146,856,100.0,56.69,nan,52.39,1.0,52.39,8.92,10.2,19.04,14.23
0,47:20:22,Lower Brood,1692797160,5820,97.0,90.42,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692800743,1744,19.0,79.5,68.0,nan,nan,nan,nan,nan,nan,nan
0,49:02:8D,Scale Under Hive,1692800746,857,100.0,66.02,nan,52.99,1.0,52.99,9.25,10.13,19.0,14.61
0,47:20:22,Lower Brood,1692800760,5821,97.0,90.44,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692804343,1745,22.0,84.65,68.0,nan,nan,nan,nan,nan,nan,nan
0,49:02:8D,Scale Under Hive,1692804346,858,100.0,87.47,nan,52.16,1.0,52.16,7.57,11.3,19.89,13.4
0,47:20:22,Lower Brood,1692804360,5822,97.0,91.81,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692807943,1746,24.0,88.55,67.0,nan,nan,nan,nan,nan,nan,nan
0,49:02:8D,Scale Under Hive,1692807946,859,100.0,90.33,nan,52.99,1.0,52.99,7.29,12.38,21.37,11.95
0,47:20:22,Lower Brood,1692807960,5823,97.0,93.21,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692811543,1747,26.0,90.46,66.0,nan,nan,nan,nan,nan,nan,nan
0,49:02:8D,Scale Under Hive,1692811546,860,100.0,87.22,nan,54.47,1.0,54.47,8.33,12.88,21.91,11.35
0,47:20:22,Lower Brood,1692811560,5824,97.0,93.61,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692811724,1751,26.0,90.73,66.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692811725,1752,26.0,90.82,66.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692811784,1753,26.0,90.87,66.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692811844,1754,26.0,90.93,66.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692811904,1755,26.0,90.95,66.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692811964,1756,26.0,91.0,66.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692812024,1757,26.0,91.04,66.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692812084,1758,26.0,91.09,66.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692812144,1759,26.0,91.29,66.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692812204,1760,26.0,91.4,66.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692812264,1761,26.0,91.49,66.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692812324,1762,26.0,91.45,66.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692812384,1763,26.0,91.54,66.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692812444,1764,26.0,91.59,66.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692812504,1765,26.0,91.66,66.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692812564,1766,26.0,91.83,66.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692812624,1767,26.0,91.92,66.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692812684,1768,26.0,92.1,66.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692812744,1769,26.0,92.17,66.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692812804,1770,26.0,92.26,66.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692812864,1771,26.0,92.37,66.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692812924,1772,26.0,92.44,66.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692812984,1773,26.0,92.58,66.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692813044,1774,26.0,92.62,66.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692813104,1775,26.0,92.69,66.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692813164,1776,26.0,92.75,66.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692813224,1777,26.0,92.82,66.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692813284,1778,26.0,92.84,66.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692813344,1779,26.0,92.93,66.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692813404,1780,26.0,92.98,66.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692813464,1781,26.0,93.02,66.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692813524,1782,26.0,93.11,66.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692813584,1783,26.0,93.11,66.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692813644,1784,26.0,93.18,66.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692813704,1785,26.0,93.14,66.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692813764,1789,24.0,93.12,66.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692813824,1790,28.0,93.09,66.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692813884,1791,28.0,93.09,64.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692813944,1792,28.0,93.16,64.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692814004,1793,28.0,93.16,64.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692814064,1794,28.0,93.18,64.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692814124,1795,29.0,93.34,64.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692814184,1796,29.0,93.36,64.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692814244,1797,29.0,93.47,64.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692814304,1798,29.0,93.52,64.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692814364,1799,29.0,93.63,64.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692814424,1800,29.0,93.61,64.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692814484,1801,29.0,93.66,64.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692814544,1802,29.0,93.72,64.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692814604,1803,29.0,93.75,64.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692814664,1804,29.0,93.79,63.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692814724,1805,29.0,93.88,63.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692814784,1806,29.0,93.9,63.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692814844,1807,29.0,93.93,63.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692814904,1808,29.0,93.95,63.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692814964,1809,29.0,93.97,63.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692815024,1837,26.0,94.06,63.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692815025,1836,26.0,94.04,63.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692815026,1810,29.0,94.02,63.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692815084,1838,26.0,94.11,63.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692815085,1811,29.0,94.04,63.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692815144,1839,26.0,94.15,63.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692815145,1812,29.0,94.08,63.0,nan,nan,nan,nan,nan,nan,nan
0,49:02:8D,Scale Under Hive,1692815146,861,100.0,92.55,nan,55.5,1.0,55.5,9.12,13.27,22.43,10.68
0,47:20:22,Lower Brood,1692815160,5825,97.0,94.42,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692815204,1813,29.0,94.15,63.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692815205,1840,26.0,94.19,63.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692815264,1814,29.0,94.2,63.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692815265,1841,26.0,94.2,63.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692815324,1815,29.0,94.22,63.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692815325,1842,26.0,94.2,63.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692815384,1843,26.0,94.24,63.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692815385,1816,29.0,94.2,63.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692815444,1844,26.0,94.28,63.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692815445,1817,29.0,94.28,63.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692815504,1845,26.0,94.33,63.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692815505,1818,30.0,94.31,63.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692815564,1819,29.0,94.33,63.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692815565,1846,26.0,94.36,63.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692815624,1847,26.0,94.4,63.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692815625,1820,29.0,94.38,63.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692815684,1848,26.0,94.46,63.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692815685,1821,30.0,94.42,63.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692815744,1822,30.0,94.49,63.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692815745,1849,26.0,94.53,63.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692815804,1850,26.0,94.71,63.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692815805,1823,30.0,94.55,63.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692815864,1851,26.0,94.78,63.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692815865,1824,30.0,94.67,63.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692815924,1852,26.0,94.85,63.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692815925,1825,30.0,94.76,62.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692815984,1853,26.0,94.98,62.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692815985,1826,30.0,94.83,62.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692816044,1827,30.0,94.92,62.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692816045,1854,26.0,95.05,62.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692816104,1828,30.0,95.07,62.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692816105,1855,26.0,95.19,62.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692816164,1832,26.0,95.19,62.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692816165,1856,26.0,95.25,62.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692816224,1857,26.0,95.28,62.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692816284,1858,26.0,95.27,62.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692816344,1859,26.0,95.3,62.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692816404,1860,26.0,95.34,62.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692816464,1861,26.0,95.41,62.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692816524,1862,26.0,95.54,62.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692816584,1863,26.0,95.64,62.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692816644,1864,26.0,95.77,62.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692816704,1865,26.0,95.86,62.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692816764,1866,26.0,95.91,62.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692816824,1867,26.0,96.06,62.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692816884,1868,26.0,96.13,62.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692816944,1869,26.0,96.18,62.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692817004,1870,26.0,96.18,62.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692817064,1874,26.0,96.2,62.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692817124,1875,30.0,96.2,62.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692817184,1876,30.0,96.29,61.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692817244,1877,30.0,96.36,61.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692817304,1878,30.0,96.45,61.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692817364,1879,31.0,96.51,61.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692817424,1880,30.0,96.63,61.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692817484,1881,30.0,96.67,61.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692817544,1882,31.0,96.61,61.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692817604,1883,30.0,96.63,61.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692817664,1884,30.0,96.71,61.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692817724,1885,31.0,96.67,61.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692817784,1886,31.0,96.71,61.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692817844,1887,31.0,96.87,61.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692817904,1888,31.0,96.94,61.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692817964,1889,31.0,96.99,61.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692818024,1890,31.0,97.14,61.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692818084,1891,31.0,97.25,61.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692818144,1892,31.0,97.3,61.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692818204,1893,31.0,97.39,61.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692818264,1894,31.0,97.41,61.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692818324,1895,31.0,97.41,61.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692818384,1896,31.0,97.43,61.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692818444,1897,31.0,97.41,60.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692818504,1898,31.0,97.46,60.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692818564,1899,31.0,97.48,60.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692818624,1900,31.0,97.5,60.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692818684,1901,31.0,97.46,60.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692818744,1902,31.0,97.48,60.0,nan,nan,nan,nan,nan,nan,nan
0,49:02:8D,Scale Under Hive,1692818746,862,100.0,95.34,nan,56.68,1.0,56.68,10.18,13.55,22.75,10.2
0,47:20:22,Lower Brood,1692818760,5826,97.0,95.63,nan,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692818804,1903,31.0,97.43,60.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692818864,1904,31.0,97.39,60.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692818924,1905,31.0,97.35,60.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692818984,1906,31.0,97.41,60.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692819044,1907,31.0,97.48,60.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692819104,1908,31.0,97.44,60.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692819164,1909,31.0,97.41,60.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692819224,1910,31.0,97.34,60.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692819284,1911,31.0,97.26,60.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692819344,1912,31.0,97.12,60.0,nan,nan,nan,nan,nan,nan,nan
0,56:0B:D0,Upper Brood,1692819404,1913,31.0,97.16,60.0,nan,nan,nan,nan,nan,nan,nan
